leagueId,queueType,tier,rank,summonerId,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,id,accountId,puuid,profileIconId,revisionDate,summonerLevel
9773e350-92c8-4264-b569-3c501ab02dad,RANKED_SOLO_5x5,GOLD,I,GcvxyzIzV-ZrupL084zFMFDi-vuKa_jkMBs-W6Qp95pheJVE,40,2,3,False,False,False,False,GcvxyzIzV-ZrupL084zFMFDi-vuKa_jkMBs-W6Qp95pheJVE,tiJjG6pcQ4y2g7kXNXTxv4AbeiwnXZOAet4xV0MLsrGX7OIit1Ir8GCE,4V7ifeGjIIr7CS9-JEQWrc_1VKTa-kIUg4LOtDFi3W-JkxpI49_i4MypQ8xS0Cq-8jRin5EtfpAH1A,4025,1730857615000,186
82f90023-526d-46bf-9882-abd197aece4e,RANKED_SOLO_5x5,GOLD,I,OJWuQHPyKuU_z3b0b79IKxVPWQRSilF66WAjJZdX6S-XT2RU,43,3,4,False,False,False,False,OJWuQHPyKuU_z3b0b79IKxVPWQRSilF66WAjJZdX6S-XT2RU,9So_FduJsgD_0FEo1-ghOxVQpoLMRec__GcF1Djk75V09MF6GAq-ZOzN,IBX0r71CtpRCcH4SPVYEwhdBVup7cPeCKYfV0Xz-MiH1DQGX1pl_ATTPUxmmZy46ioNqdXqaq0V3vA,4242,1733382279000,49
82f90023-526d-46bf-9882-abd197aece4e,RANKED_SOLO_5x5,GOLD,I,OJWuQHPyKuU_z3b0b79IKxVPWQRSilF66WAjJZdX6S-XT2RU,43,3,4,False,False,False,False,OJWuQHPyKuU_z3b0b79IKxVPWQRSilF66WAjJZdX6S-XT2RU,9So_FduJsgD_0FEo1-ghOxVQpoLMRec__GcF1Djk75V09MF6GAq-ZOzN,IBX0r71CtpRCcH4SPVYEwhdBVup7cPeCKYfV0Xz-MiH1DQGX1pl_ATTPUxmmZy46ioNqdXqaq0V3vA,4242,1733382279000,49
c8f83b59-25d5-4d46-b7f3-017e7b42fc6e,RANKED_SOLO_5x5,GOLD,I,6bZzFW6WlQSMq1gUnNZFS6uK3o_m5_koLOM0YCbSTvofUyMJ,17,27,27,False,False,False,False,6bZzFW6WlQSMq1gUnNZFS6uK3o_m5_koLOM0YCbSTvofUyMJ,2Qd38cexmAQakktUZMQm3e-Ri-9lFil7Xl2Q2mBnDQ3GPAzHVleRdWfU,ORdbLwcUCFJqR4_jm8fQT0VLQJZUmSqTj5MalTc9MZ6KzxyzLMHfN7csSKLm5uERF2Fa8RMlGjqHvg,6211,1732011078000,211
c8f83b59-25d5-4d46-b7f3-017e7b42fc6e,RANKED_SOLO_5x5,GOLD,I,6bZzFW6WlQSMq1gUnNZFS6uK3o_m5_koLOM0YCbSTvofUyMJ,17,27,27,False,False,False,False,6bZzFW6WlQSMq1gUnNZFS6uK3o_m5_koLOM0YCbSTvofUyMJ,2Qd38cexmAQakktUZMQm3e-Ri-9lFil7Xl2Q2mBnDQ3GPAzHVleRdWfU,ORdbLwcUCFJqR4_jm8fQT0VLQJZUmSqTj5MalTc9MZ6KzxyzLMHfN7csSKLm5uERF2Fa8RMlGjqHvg,6211,1732011078000,211
f1a29ad3-fbe7-4b30-9fb7-d77654ee1a78,RANKED_SOLO_5x5,GOLD,I,DkzbYXgHGmD8cjfn9Hw1vmHrZnIsoPvcqsYTb0MGkaDqTAEm,22,38,46,False,False,True,False,DkzbYXgHGmD8cjfn9Hw1vmHrZnIsoPvcqsYTb0MGkaDqTAEm,PmRM9uOYdcRQwFIfOuIVDEKRUKAA6Hsy18p0wKdCbnYxoa1rn3er_m6U,PRqJVv6eyhF2Iy6X71e2Hn0yJywh_4waIuwEe0s4Nw8ZT_KGrZNNlHNLFLE1qt4LPTSCbjBV8kt6Fw,5212,1733773073588,274
f1a29ad3-fbe7-4b30-9fb7-d77654ee1a78,RANKED_SOLO_5x5,GOLD,I,DkzbYXgHGmD8cjfn9Hw1vmHrZnIsoPvcqsYTb0MGkaDqTAEm,22,38,46,False,False,True,False,DkzbYXgHGmD8cjfn9Hw1vmHrZnIsoPvcqsYTb0MGkaDqTAEm,PmRM9uOYdcRQwFIfOuIVDEKRUKAA6Hsy18p0wKdCbnYxoa1rn3er_m6U,PRqJVv6eyhF2Iy6X71e2Hn0yJywh_4waIuwEe0s4Nw8ZT_KGrZNNlHNLFLE1qt4LPTSCbjBV8kt6Fw,5212,1733773073588,274
a58de936-0882-4367-8b67-d41ab538b06f,RANKED_SOLO_5x5,GOLD,I,ne8aG1QtdaWUTRpt_aaA1mOOwe75BoCYwerT7xltkCcT0cPx,56,40,43,False,False,False,False,ne8aG1QtdaWUTRpt_aaA1mOOwe75BoCYwerT7xltkCcT0cPx,a6d49v8UXnwTk0yP0uo08IMZIO9ubIGvBfSZ0Q69E0kkJ3mJGUmuQrTk,yXnw-gOD-TGQwaX7dPynVBeqNFOjQCUuUwUsqXtzDquArHhRD-s2ETs1iYlONO9oOJnof6rM8j_dBA,2074,1732071540000,173
a58de936-0882-4367-8b67-d41ab538b06f,RANKED_SOLO_5x5,GOLD,I,ne8aG1QtdaWUTRpt_aaA1mOOwe75BoCYwerT7xltkCcT0cPx,56,40,43,False,False,False,False,ne8aG1QtdaWUTRpt_aaA1mOOwe75BoCYwerT7xltkCcT0cPx,a6d49v8UXnwTk0yP0uo08IMZIO9ubIGvBfSZ0Q69E0kkJ3mJGUmuQrTk,yXnw-gOD-TGQwaX7dPynVBeqNFOjQCUuUwUsqXtzDquArHhRD-s2ETs1iYlONO9oOJnof6rM8j_dBA,2074,1732071540000,173
8e8e79a4-bb64-43d2-bf05-223d82cff90a,RANKED_SOLO_5x5,GOLD,I,GA9FLI0RBqdE9hyrRFa64jcHfydqjiSaP15m3rDWFQmKe8to,62,7,0,False,False,False,True,GA9FLI0RBqdE9hyrRFa64jcHfydqjiSaP15m3rDWFQmKe8to,D5QbD3EILRzGFrB6MetECp2tmyKvLs35ZFWgAo5qgYrp3EDqPKGf6YcX,is0lstKaZAO56c8UzcfQHUlnZWBPzz7WO4gQJ-sLSiikeJRywr3X7xBm1PxiKGjh7lyWZnwNsJ5nZA,27,1733649527000,105
8e8e79a4-bb64-43d2-bf05-223d82cff90a,RANKED_SOLO_5x5,GOLD,I,GA9FLI0RBqdE9hyrRFa64jcHfydqjiSaP15m3rDWFQmKe8to,62,7,0,False,False,False,True,GA9FLI0RBqdE9hyrRFa64jcHfydqjiSaP15m3rDWFQmKe8to,D5QbD3EILRzGFrB6MetECp2tmyKvLs35ZFWgAo5qgYrp3EDqPKGf6YcX,is0lstKaZAO56c8UzcfQHUlnZWBPzz7WO4gQJ-sLSiikeJRywr3X7xBm1PxiKGjh7lyWZnwNsJ5nZA,27,1733649527000,105
82f90023-526d-46bf-9882-abd197aece4e,RANKED_SOLO_5x5,GOLD,I,OJWuQHPyKuU_z3b0b79IKxVPWQRSilF66WAjJZdX6S-XT2RU,43,3,4,False,False,False,False,OJWuQHPyKuU_z3b0b79IKxVPWQRSilF66WAjJZdX6S-XT2RU,9So_FduJsgD_0FEo1-ghOxVQpoLMRec__GcF1Djk75V09MF6GAq-ZOzN,IBX0r71CtpRCcH4SPVYEwhdBVup7cPeCKYfV0Xz-MiH1DQGX1pl_ATTPUxmmZy46ioNqdXqaq0V3vA,4242,1733382279000,49
82f90023-526d-46bf-9882-abd197aece4e,RANKED_SOLO_5x5,GOLD,I,OJWuQHPyKuU_z3b0b79IKxVPWQRSilF66WAjJZdX6S-XT2RU,43,3,4,False,False,False,False,OJWuQHPyKuU_z3b0b79IKxVPWQRSilF66WAjJZdX6S-XT2RU,9So_FduJsgD_0FEo1-ghOxVQpoLMRec__GcF1Djk75V09MF6GAq-ZOzN,IBX0r71CtpRCcH4SPVYEwhdBVup7cPeCKYfV0Xz-MiH1DQGX1pl_ATTPUxmmZy46ioNqdXqaq0V3vA,4242,1733382279000,49
c8f83b59-25d5-4d46-b7f3-017e7b42fc6e,RANKED_SOLO_5x5,GOLD,I,6bZzFW6WlQSMq1gUnNZFS6uK3o_m5_koLOM0YCbSTvofUyMJ,17,27,27,False,False,False,False,6bZzFW6WlQSMq1gUnNZFS6uK3o_m5_koLOM0YCbSTvofUyMJ,2Qd38cexmAQakktUZMQm3e-Ri-9lFil7Xl2Q2mBnDQ3GPAzHVleRdWfU,ORdbLwcUCFJqR4_jm8fQT0VLQJZUmSqTj5MalTc9MZ6KzxyzLMHfN7csSKLm5uERF2Fa8RMlGjqHvg,6211,1732011078000,211
c8f83b59-25d5-4d46-b7f3-017e7b42fc6e,RANKED_SOLO_5x5,GOLD,I,6bZzFW6WlQSMq1gUnNZFS6uK3o_m5_koLOM0YCbSTvofUyMJ,17,27,27,False,False,False,False,6bZzFW6WlQSMq1gUnNZFS6uK3o_m5_koLOM0YCbSTvofUyMJ,2Qd38cexmAQakktUZMQm3e-Ri-9lFil7Xl2Q2mBnDQ3GPAzHVleRdWfU,ORdbLwcUCFJqR4_jm8fQT0VLQJZUmSqTj5MalTc9MZ6KzxyzLMHfN7csSKLm5uERF2Fa8RMlGjqHvg,6211,1732011078000,211
f1a29ad3-fbe7-4b30-9fb7-d77654ee1a78,RANKED_SOLO_5x5,GOLD,I,DkzbYXgHGmD8cjfn9Hw1vmHrZnIsoPvcqsYTb0MGkaDqTAEm,22,38,46,False,False,True,False,DkzbYXgHGmD8cjfn9Hw1vmHrZnIsoPvcqsYTb0MGkaDqTAEm,PmRM9uOYdcRQwFIfOuIVDEKRUKAA6Hsy18p0wKdCbnYxoa1rn3er_m6U,PRqJVv6eyhF2Iy6X71e2Hn0yJywh_4waIuwEe0s4Nw8ZT_KGrZNNlHNLFLE1qt4LPTSCbjBV8kt6Fw,5212,1733773073588,274
f1a29ad3-fbe7-4b30-9fb7-d77654ee1a78,RANKED_SOLO_5x5,GOLD,I,DkzbYXgHGmD8cjfn9Hw1vmHrZnIsoPvcqsYTb0MGkaDqTAEm,22,38,46,False,False,True,False,DkzbYXgHGmD8cjfn9Hw1vmHrZnIsoPvcqsYTb0MGkaDqTAEm,PmRM9uOYdcRQwFIfOuIVDEKRUKAA6Hsy18p0wKdCbnYxoa1rn3er_m6U,PRqJVv6eyhF2Iy6X71e2Hn0yJywh_4waIuwEe0s4Nw8ZT_KGrZNNlHNLFLE1qt4LPTSCbjBV8kt6Fw,5212,1733773073588,274
a58de936-0882-4367-8b67-d41ab538b06f,RANKED_SOLO_5x5,GOLD,I,ne8aG1QtdaWUTRpt_aaA1mOOwe75BoCYwerT7xltkCcT0cPx,56,40,43,False,False,False,False,ne8aG1QtdaWUTRpt_aaA1mOOwe75BoCYwerT7xltkCcT0cPx,a6d49v8UXnwTk0yP0uo08IMZIO9ubIGvBfSZ0Q69E0kkJ3mJGUmuQrTk,yXnw-gOD-TGQwaX7dPynVBeqNFOjQCUuUwUsqXtzDquArHhRD-s2ETs1iYlONO9oOJnof6rM8j_dBA,2074,1732071540000,173
a58de936-0882-4367-8b67-d41ab538b06f,RANKED_SOLO_5x5,GOLD,I,ne8aG1QtdaWUTRpt_aaA1mOOwe75BoCYwerT7xltkCcT0cPx,56,40,43,False,False,False,False,ne8aG1QtdaWUTRpt_aaA1mOOwe75BoCYwerT7xltkCcT0cPx,a6d49v8UXnwTk0yP0uo08IMZIO9ubIGvBfSZ0Q69E0kkJ3mJGUmuQrTk,yXnw-gOD-TGQwaX7dPynVBeqNFOjQCUuUwUsqXtzDquArHhRD-s2ETs1iYlONO9oOJnof6rM8j_dBA,2074,1732071540000,173
8e8e79a4-bb64-43d2-bf05-223d82cff90a,RANKED_SOLO_5x5,GOLD,I,GA9FLI0RBqdE9hyrRFa64jcHfydqjiSaP15m3rDWFQmKe8to,62,7,0,False,False,False,True,GA9FLI0RBqdE9hyrRFa64jcHfydqjiSaP15m3rDWFQmKe8to,D5QbD3EILRzGFrB6MetECp2tmyKvLs35ZFWgAo5qgYrp3EDqPKGf6YcX,is0lstKaZAO56c8UzcfQHUlnZWBPzz7WO4gQJ-sLSiikeJRywr3X7xBm1PxiKGjh7lyWZnwNsJ5nZA,27,1733649527000,105
8e8e79a4-bb64-43d2-bf05-223d82cff90a,RANKED_SOLO_5x5,GOLD,I,GA9FLI0RBqdE9hyrRFa64jcHfydqjiSaP15m3rDWFQmKe8to,62,7,0,False,False,False,True,GA9FLI0RBqdE9hyrRFa64jcHfydqjiSaP15m3rDWFQmKe8to,D5QbD3EILRzGFrB6MetECp2tmyKvLs35ZFWgAo5qgYrp3EDqPKGf6YcX,is0lstKaZAO56c8UzcfQHUlnZWBPzz7WO4gQJ-sLSiikeJRywr3X7xBm1PxiKGjh7lyWZnwNsJ5nZA,27,1733649527000,105
fd7591fc-cdeb-4d35-a9b9-4456ffdbff41,RANKED_SOLO_5x5,GOLD,I,k-U74WJ2W8WtJTSPJ9j0xD7EDZK6iu0NXILcZ98Rxoiro2-K,99,8,9,False,False,False,False,k-U74WJ2W8WtJTSPJ9j0xD7EDZK6iu0NXILcZ98Rxoiro2-K,8PsXBqcZ59ECn62Bbn8g7mXZb8q43uvE68fgXnH9VLutznPMTiAadIai,KA03kAOZTLKMIhXRXDXyQqTEIEMWE85LGGbJIq8HhLmZTtSnk33oJyAnVMgJHeAFldKSxnC5qi_IbQ,935,1731917752000,39
f3ea9652-a2b0-42ec-a51c-de2099203243,RANKED_SOLO_5x5,GOLD,I,TpLhy6zbsNrLVYFN6YgDx_YUe6VE_4kS_cGVheanM7PqkrXH,48,21,19,False,False,False,False,TpLhy6zbsNrLVYFN6YgDx_YUe6VE_4kS_cGVheanM7PqkrXH,8LJhN6vOY_pY715RLTZPULjsX-QWy5LItVYFBgsfLwkixBAU0y5D6qXb,OIaHVYP4OY1ahW6kAt60SrNuy6P8aEbEFp0HViHCbkCVuh_jDy7kAXMN972C-RldMVkwsCBF7_nJgQ,7,1733706457259,87
59d0f171-5cfd-4931-9f80-d947adab9776,RANKED_SOLO_5x5,GOLD,I,2MlvqxJ2q8GfaEWJ_FSVc5qIjkyy0rhh0eVgWIwTQQV9Jivv,21,5,5,False,False,False,False,2MlvqxJ2q8GfaEWJ_FSVc5qIjkyy0rhh0eVgWIwTQQV9Jivv,QmQFT_bbufpghkPGX4RI62txEjepwgFFa0-iBiUhHJJzxpGJXlFLo4nw,ULHAAZDMuiK03XCD-bMuLNH5RO7fHyOhtbwOqT7FrQe8r3un8jsmCCo8V6cxXES3D0QIjZHFZEiTcw,3155,1732018941000,183
cf7559e3-d9cd-4614-89bc-69c564d3bcd7,RANKED_SOLO_5x5,GOLD,I,S4UeVkkudXoV100PAEnNnv0Lo7nvi4lI2bJ0iEJQgmlGYvuo,64,8,6,False,False,False,False,S4UeVkkudXoV100PAEnNnv0Lo7nvi4lI2bJ0iEJQgmlGYvuo,fWL4AgMzhlX_M5Sda0FoDd6BFvYDY74t_yVxholD894RxvumwYpIJkFG,IXXHc-qTVr-lOK-pMkaphzcUDGYLbKqgXTc6txV5wseu0z5GcmTqBprjxCnFyGqeakJCZDV2mz5G0w,5581,1732013974000,231
4dccc0bb-4b4b-4cd4-af4f-cbd7c4763bce,RANKED_SOLO_5x5,GOLD,I,GxY2mwlG9jyMFuPP9JVfx0TnZIeLc3NER-14pxn1OZJf5DNs,1,5,5,False,False,False,False,GxY2mwlG9jyMFuPP9JVfx0TnZIeLc3NER-14pxn1OZJf5DNs,ncQs3CfiX9kHQ8LAhv83VmAo9iX4hbMtufP_h1SvJiV6EDntbhQR5EkE,AwsqN_PQX2_wxs4yNAAE32zeXGYm3oWVQ43jA6QaFrngXK7oI-rP5uTWTfjUCCh0awNedv_9_-wJVw,1588,1733381511000,140
84b9d956-e6c2-4d5d-af14-a5a01909ae13,RANKED_SOLO_5x5,GOLD,I,5wJfMOA_49_vyIEyJXI08VGP7OpDRB0B23WmqZBJGTRGIjWZ,79,3,3,False,False,False,False,5wJfMOA_49_vyIEyJXI08VGP7OpDRB0B23WmqZBJGTRGIjWZ,xA4g4I8qyrrx7GX7Va96IynnRn9W-WM6H3r0KTdYl4i7G_FkTNcoKrrA,CXKxH_qyKF_RPWl9jETvd8vpiXGx1JPPbNYH6mvFnp2uu7UOddOwQZMJyiZGFi7rR8md1UEh-JOAKg,6498,1733666055000,389
5aa2b003-5df9-4b9e-9109-03da19ac5366,RANKED_SOLO_5x5,GOLD,I,DMz6_YN9HKt9QG4mC_FJrTTdyTp5qB3Apgd4SYic365QBhQb,75,118,114,False,False,False,False,DMz6_YN9HKt9QG4mC_FJrTTdyTp5qB3Apgd4SYic365QBhQb,SRN8x6gZBxr3Hvm8zkz6SsfxHlrewKBqFPP8mv-ZWTfSBYtYUfUsqai1,MljdCgCmZZLQ8IiUY5eMMX600unNKG8zvBn3oIa0flX79GsB1qUmdX6GyV1ZJEJjPdOxOwuMpoMpag,709,1731649365000,79
7ea267e9-5452-491e-ad26-72150c5600b8,RANKED_SOLO_5x5,GOLD,I,dVTGWPl09boWCiJ8EeUkh8goOsS0MfnOXWIWrWJRY3ZKVLvx,6,3,5,False,False,False,False,dVTGWPl09boWCiJ8EeUkh8goOsS0MfnOXWIWrWJRY3ZKVLvx,HQjaCKZ8Czwxw9W02CGB7S0mws8GOxemqJ1oeAgJ2Iz1z9KmXIsVpy3b,FREs5Tdw4LJxovfj28yOa0TKfHGL2zfrj0K38ysCcjoukoE5u2fFnNLo2tjRqMWY5L2P7Kb3mgEFPA,682,1733738228000,400
5d928fdf-8f9b-4b8c-a64d-194ace8ca5ae,RANKED_SOLO_5x5,GOLD,I,atNVc-TTYL4cJ3OBqUGAxz8vUheOwh_kdQ0nhdRFx1I_fo4z,9,14,13,False,False,False,True,atNVc-TTYL4cJ3OBqUGAxz8vUheOwh_kdQ0nhdRFx1I_fo4z,_q-aCmlZoM2ft8hGhnkomI4bdUOG1H8dFAyMjtcWB40aBUlpPKyzmlX0,nbZuiS7g9bTuURvNV3tGzS8h-l7kLhEBne87eyyPDAaq4SoDU__6oImSPhAYdewVOqWPkKZH42arIw,5026,1733104265000,797
1630696e-1abe-4cc8-8fd2-0447f82cb87f,RANKED_SOLO_5x5,GOLD,I,-FH4duGPRxC6FCbvOe4dofZQ25hmPO6Jfy5Q7BqzYYTcDQZ9,49,3,5,False,False,True,False,-FH4duGPRxC6FCbvOe4dofZQ25hmPO6Jfy5Q7BqzYYTcDQZ9,FA_tKawR47dGZj5ZiOtifksfxb7cWAyvGWBgA6j4sJnFm2Fn8A-hNtUh,YdZoB2yDmeOIDMU4dL2_0HAD3N7QtBMpeHmmOdETK1mfmW0NxlrKyRk4tQLQy66P2k5qwImPCYJBuA,5408,1733292866000,148
8c0a4c80-a7a1-47b9-b4cd-2b64f0f4b43e,RANKED_SOLO_5x5,GOLD,I,S1SzLbOk-EUojHsy1uIcHTOdYIKn95Uhz5ODeyIQISYVHExy,39,19,19,False,False,False,False,S1SzLbOk-EUojHsy1uIcHTOdYIKn95Uhz5ODeyIQISYVHExy,WWRPrfjRRe5BXe4cqpkCJkPYcAjvWFHlXTj8p7WNjlUc7MX3bThU_SlN,Ej58vWlN5Muijdmw-_jRvFnDLWbKPT-jv9TdFDCTA9f6lalt2LZBE0kLJh7iqM5XUV0uXykc7b8a5A,4896,1733762507005,623
9f709aef-b9f7-4cff-98cf-29ed0e22b13b,RANKED_SOLO_5x5,GOLD,I,zzyRub3O9WAHFKMf2Mw-KvuVHrfs-vcD7T38NXIcZVX9pwdF,60,7,5,False,False,False,True,zzyRub3O9WAHFKMf2Mw-KvuVHrfs-vcD7T38NXIcZVX9pwdF,veTTZu4aU0lu5mif3wT5e4kqmKrcy-_3PeeYqFIBxWSfzT2vuGYgvl8m,2SrhL8dbX3iZ_cyzIyq7v9uzJZmiUik2xRjplsj7Nx-bv5zm9IYR7R_1STmVKcHRRSBDlnucvtVFRg,6296,1731927925000,123
11f18eac-de80-4583-9719-6d18e632c683,RANKED_SOLO_5x5,GOLD,I,WZvYGQIobic1ozj5_LEry2FdLzvcoB-iQ3d8FvSmA1mM6miC,95,5,6,False,False,False,False,WZvYGQIobic1ozj5_LEry2FdLzvcoB-iQ3d8FvSmA1mM6miC,00cLtMloSfkh0XIre4kefO0VxrqARuRkqW1gJ_gSB0js-1NF2x836Bzm,PJ3MRRqG-JiEZfxOsKlP4TdVt4VrIgS3LuL5K2XD7G3xZuhpw9M_iEJTU3ie7zQq7h6P4XSbyFJIHQ,4163,1733536359000,110
adf4a90b-bd7f-44cf-a49d-634e43c2c91e,RANKED_SOLO_5x5,GOLD,I,5j1jmMFHjDQ5H7lXRJ3phzQp1QYxEX9sKDBMr21_xzwvagSA,53,13,4,False,False,False,False,5j1jmMFHjDQ5H7lXRJ3phzQp1QYxEX9sKDBMr21_xzwvagSA,jIgz1BPZUNvydJPEz7mds1IdlOHkOJcrUsrYTe_bEe8ThLhh9PvtaMjV,ZpUg6VxIM-VAq_OS8wNshmdDAu_bD6xgA6Vbg2aGgq-TMk5wsSGlAKXG3U0LriU4d7dteco2Yr6qaA,3836,1733308858000,72
c9eeddcb-a27e-4213-a7d9-330ccc579cf6,RANKED_SOLO_5x5,GOLD,I,AsAWOmUA1TQM5HgyFhWROdfNARDDrIDCxAgk5i2jeACakSAI,49,171,183,False,False,True,False,AsAWOmUA1TQM5HgyFhWROdfNARDDrIDCxAgk5i2jeACakSAI,a6jNODBsG3f9T6lqRYqSH4x98vu6iJavEJhwYHl3M4_WGkaQsnX-i9Zr,orVVBNhuEUiohzGn75moIzOCK2vbY_AnO3Wg-uEgmIMqnjI6092XxqKIrWUi2jVOA_Q4QhTKmD8Uww,6724,1733606063000,510
26b89cee-dca0-4ea5-ab40-984e00d11489,RANKED_SOLO_5x5,GOLD,I,vaaHf5JPugwPif_ZmRRDyTY1aBkqT5-H6GSoE0SJFz9xXiEG,20,5,4,False,False,False,False,vaaHf5JPugwPif_ZmRRDyTY1aBkqT5-H6GSoE0SJFz9xXiEG,pL4-34J76QqQdongL2vD2FR0AVJxt2P98wEuONoQ1OVDOg1dnghkvmwE,GTMOMazarFwLMhHZCT2nZwTrwqiqWSqhn5vbD4kAVDAutwO7j-MIyvrYNQRi2A6VFmVxrA0ezqyM0w,1388,1733197066000,47
c4b0a29d-95b3-46bd-b6a9-468a659ac96d,RANKED_SOLO_5x5,GOLD,I,JunT5DqASam6iK6D_IkKDDVXTMN-zH9I3UdcKn366KpzwKlu,56,1,5,False,False,False,False,JunT5DqASam6iK6D_IkKDDVXTMN-zH9I3UdcKn366KpzwKlu,lppCxAItkf8A5kgFZvqUvREX6jMCiMpP-2dAXNsuw3eHTOtB5TsNIl8L,yaEctfAXEe0jsemWAfcT5fuRFv7nXG5iW9e1c9LyDDBPT84CvdyNIBHIiTfa8Fqqwc-nvazHbJfmpw,6629,1733299016000,506
47185b56-0264-4001-9c35-861335609fa7,RANKED_SOLO_5x5,GOLD,I,-GLZGkhMCLvAG6aI98LbXUFJIGcqbsQeE7BKnJ5Vcq_kwuLn,48,12,13,False,False,False,False,-GLZGkhMCLvAG6aI98LbXUFJIGcqbsQeE7BKnJ5Vcq_kwuLn,uxU7xmOv9cPWVDMNMYqgZMuVeOuYqeb08RYgFP9OAlFSqC789DmOJalM,czigjSvWD1UbtKAIqUhdhQ8chFGk6Sibq_mXrTJ_cQWX9OzYceWaNxsIvBmpPP4YCfGNtpnwV2fZSw,6001,1733457046000,204
749022ee-e41e-4a63-b5d9-eb3486b1b5aa,RANKED_SOLO_5x5,GOLD,I,yXn0mch5PLoX6AXBQZRsA4ApO1Qs1WHeO6S5HI0xNtw0NCjN,36,42,38,False,False,False,True,yXn0mch5PLoX6AXBQZRsA4ApO1Qs1WHeO6S5HI0xNtw0NCjN,oobFbW5SUQ-FP7SDpPAdgBjj-HOCFY6AVwEfMCY2LmC3Lhocd7zDpwNA,8X3lnXA55H7FtWON4aK8jVZGlp4sg5svIErrfW3nlrnbAu-hSK3FrucS6lvxlrTc8GGC36tzzdq_bQ,787,1732799731000,658
2cd67769-cb78-4068-a6fa-5d88b6a4d380,RANKED_SOLO_5x5,GOLD,I,3GTvFmYYQmq1_RW0-igZ2fVKhl9FUw4lgw3p7Q80FuorpeqK,57,3,4,False,False,False,False,3GTvFmYYQmq1_RW0-igZ2fVKhl9FUw4lgw3p7Q80FuorpeqK,xmijD_j21SeG1uZbHUGgYy7lHJcvpA6gurvJ677QLspT6HSZgRbDOXKl,-Zrw_avrpCjVyq4AXAIPnXkbymuB7q9jFVr-wSReaPZMnKVeqm0XBy5tKtC8w_b_Bpv8pdoX2EeU1A,4249,1729642367000,50
c4bf084e-47c1-4e37-a4d8-c954dffff8af,RANKED_SOLO_5x5,GOLD,I,EdmEL7HUA7kQSUn4U5yEnesLDDKTkCuq7VQzxa0nuBZG6U4w,68,135,138,False,False,True,False,EdmEL7HUA7kQSUn4U5yEnesLDDKTkCuq7VQzxa0nuBZG6U4w,E2Rju4FgkQgFMabTIaRzPV7pbISKZ26IYXxiGs3AVFvrjKz9xFE72rng,YGaUPKHv6Bj3JHcFcbkP59IGmN7mGYpppQP7_1iwHIYm7v7OViBOyp6ou-YkJgTUVB4E6WXtpxExxg,4454,1733735956593,332
541eabec-09e0-4475-838b-ee5421e4995d,RANKED_SOLO_5x5,GOLD,I,HfJQ_Xsz5JnOio35Jd1Aib9lzmxWRiI9_XCYW9uVFtyjXxm5,40,2,3,False,False,False,False,HfJQ_Xsz5JnOio35Jd1Aib9lzmxWRiI9_XCYW9uVFtyjXxm5,lDqCAfNeW8HZcaXV_akRRrSbsoMBcxX2lpfSDfjWDzAweG0m7cxyzGmP,fLdOZVVQI3rKlljDrrSzjJMneKx0VIs2Nt5WrBEwqpmA8av75fjVBaYOKfjytBLfeTvj5XkT_5Ta7w,3457,1732132283000,210
48741615-bc60-4007-b51e-5f7f4369207b,RANKED_SOLO_5x5,GOLD,I,IY5jBvkcObSoLZ1gprx5v7rtK8u2afVrmS5MkzJ1GLNIBH0s,47,9,3,False,False,False,True,IY5jBvkcObSoLZ1gprx5v7rtK8u2afVrmS5MkzJ1GLNIBH0s,wjrP5IMQXveXTUfDNu9us3f4HfH84j5zeaJlNBP79ARuLeBJTxddqZtJ,yqjvEi-atOceUJq3lVAOB27mapTkS5AEFw4Rr21r--pN4b0zWDCiJOPrdAw_VMcNAGaBkYYZWPcnCw,29,1728016067000,52
3821310c-e499-4b83-bfa4-3e6e211979f1,RANKED_SOLO_5x5,GOLD,I,BDQC6Ij0jCCR5a3-JFSDxa5rLp9tmRrDnjEk-QyyX1x5hFPD,38,22,13,False,False,True,False,BDQC6Ij0jCCR5a3-JFSDxa5rLp9tmRrDnjEk-QyyX1x5hFPD,LRALcTCZPc5FGh3oxfof1OppI8H_6SrGL6Q37YaUvK0MI_27NRwtebbi,sqs7gAzqL03MUBy_cLaEIhTlvD8KZadj8SiaxX9GEdt6RhVAcSmidtoppv2kaSdJsI7zvrPpkllvoA,6,1733723876298,147
155f9a4b-9029-417f-a3ab-bd061dfacbe4,RANKED_SOLO_5x5,GOLD,I,24y483UJhql6nvwGsJs7uXmmBVMNKnKfkU5uQjEEZ4JrEAIB,34,33,33,False,False,False,False,24y483UJhql6nvwGsJs7uXmmBVMNKnKfkU5uQjEEZ4JrEAIB,giJwtZM2TNjfLuhuxRLPqzvUOCUdlHm0QJnj0d_BL-ruD5Igm2zPF0y5,tbr2oM4XpBnIOBDuJV0CswZiZLuytZUJr7j7VnOLXy3uU9ffRwkjv4ywV0TnRt2mCbmF9swdal9iZg,4535,1731086954000,120
