match_id,blue_team_champs,red_team_champs,blue_win
NA1_5158057324,"Camille,Warwick,Katarina,Caitlyn,Xerath","KSante,Singed,Ziggs,KogMaw,Alistar",False
NA1_5172354237,"Riven,MasterYi,Swain,Draven,Viktor","Malzahar,Evelynn,Talon,Xayah,Rakan",False
NA1_5145757939,"Warwick,Sejuani,Yone,Kaisa,Yuumi","Darius,Mordekaiser,Sylas,Senna,Jinx",True
NA1_5175789818,"Chogath,Viego,Sylas,Jinx,Lulu","Ambessa,Warwick,Galio,Caitlyn,Lux",True
NA1_5122471411,"Sion,Graves,Fizz,Jhin,Lux","Teemo,Nunu,Syndra,Kaisa,Sona",True
NA1_5177362896,"Camille,Evelynn,Yone,Corki,Leona","Jayce,Skarner,Leblanc,KogMaw,Thresh",True
NA1_5173307522,"Darius,Briar,Ekko,Ashe,Rell","Zac,Diana,Yasuo,Ezreal,Seraphine",False
NA1_5173545152,"Kled,Lillia,AurelionSol,Ashe,Janna","Illaoi,Mordekaiser,Yasuo,Twitch,Nami",False
NA1_5039011863,"Riven,Jax,Tristana,Kaisa,Lux","Kennen,Zyra,Corki,Caitlyn,Blitzcrank",True
NA1_5164183010,"KSante,Zed,Nasus,Jhin,Yuumi","Malphite,JarvanIV,Leblanc,Zeri,Lux",True
NA1_5174486679,"KSante,Warwick,Taliyah,Vayne,Zyra","Urgot,LeeSin,AurelionSol,Jhin,Blitzcrank",False
NA1_5175183064,"Gragas,Graves,Aurora,MissFortune,TahmKench","Chogath,LeeSin,Veigar,Twitch,Morgana",False
NA1_5177611599,"Sion,Volibear,Vladimir,Jhin,Blitzcrank","Smolder,Vi,AurelionSol,Swain,Zyra",False
NA1_5176278737,"Fiora,Kayn,Ahri,Ashe,Sona","Aatrox,Nunu,Akali,MissFortune,TahmKench",False
NA1_4875678713,"Sion,JarvanIV,Malzahar,Caitlyn,Nami","Yone,Shaco,Vladimir,Varus,Senna",True
NA1_5121984065,"Mordekaiser,JarvanIV,Akali,Yasuo,Yuumi","DrMundo,LeeSin,Annie,Jhin,Alistar",False
NA1_5148523082,"Riven,Udyr,Yone,Smolder,Brand","Chogath,LeeSin,Yasuo,Jhin,Morgana",True
NA1_5157134742,"DrMundo,Warwick,Zilean,Ezreal,Zyra","Gangplank,Viego,Ekko,Corki,Thresh",False
NA1_4995614558,"Darius,Amumu,Qiyana,Yasuo,Ornn","Garen,Nocturne,Azir,Vayne,Sylas",False
NA1_5169187795,"Garen,Lillia,Quinn,Jinx,Leona","Shen,Hecarim,Ahri,MissFortune,Gwen",True
NA1_5139665697,"Aatrox,Nocturne,Akshan,Smolder,Morgana","Teemo,Zac,Zed,Ezreal,Lulu",False
NA1_5176448260,"Riven,Vi,TahmKench,Jhin,Twitch","Aurora,Viego,Lux,Caitlyn,Camille",False
NA1_5141567198,"Warwick,Skarner,Ahri,Caitlyn,Nami","Darius,Viego,Cassiopeia,Pyke,Yuumi",False
NA1_5173537213,"Poppy,JarvanIV,Lux,Xayah,Rakan","Kled,Zac,Yasuo,Jhin,Karma",True
NA1_5176474318,"Illaoi,Briar,Swain,Kaisa,Leona","Kennen,Gragas,Yone,KogMaw,Soraka",False
NA1_5021054860,"Rumble,Khazix,Kayle,Ezreal,Leona","Renekton,Rengar,Tristana,Kaisa,Thresh",True
NA1_5172760702,"Gnar,LeeSin,Yasuo,Tristana,Blitzcrank","Malphite,Warwick,Yone,Jinx,Braum",False
NA1_5159268365,"Mordekaiser,Ambessa,Zed,Jhin,MissFortune","Yone,Kayn,Veigar,Twitch,Lux",False
NA1_5152566199,"DrMundo,Lillia,Smolder,Jinx,Brand","Ambessa,Volibear,Aurora,Vayne,Karma",True
NA1_5124537421,"Riven,Sylas,Viktor,Jinx,Janna","Jax,Skarner,Veigar,Caitlyn,Morgana",False
NA1_5148151236,"Pantheon,Rengar,Azir,Caitlyn,Zyra","Teemo,Talon,Syndra,Ezreal,Morgana",False
NA1_5143452317,"Camille,Zac,Lux,KogMaw,Senna","Riven,Gwen,Ahri,Caitlyn,Lulu",False
NA1_5164957505,"Yorick,Nocturne,Irelia,Vayne,Velkoz","Renekton,Amumu,Lissandra,MissFortune,Lux",False
NA1_5014572116,"Garen,Udyr,Malphite,Brand,Sona","Sett,Hecarim,Sylas,KogMaw,Shaco",False
NA1_5137891126,"Ornn,Warwick,Ziggs,Kaisa,Teemo","TahmKench,Hecarim,Veigar,Draven,Xerath",True
NA1_5175145792,"Nocturne,MasterYi,AurelionSol,Ashe,Blitzcrank","Riven,Lillia,Pantheon,Smolder,Nautilus",False
NA1_5176780944,"Mordekaiser,MasterYi,Jayce,Lux,Senna","Tryndamere,Vi,Hwei,Caitlyn,Seraphine",False
NA1_5171593975,"DrMundo,Rammus,Azir,Smolder,Briar","TahmKench,Graves,Hwei,Heimerdinger,Alistar",False
NA1_5124490434,"Yorick,Lillia,Zed,Kaisa,Sona","Fiora,Skarner,Talon,Jinx,Zyra",False
NA1_5174915416,"Ambessa,Vi,Swain,Samira,Maokai","Sion,Zac,Orianna,Jinx,Bard",True
NA1_5174155508,"Rumble,Sejuani,Akshan,Corki,Alistar","Nasus,MasterYi,Galio,Vayne,Pyke",True
NA1_5164904726,"Renekton,Nocturne,Aurora,Jhin,Soraka","Mordekaiser,Vi,Orianna,Sivir,Pyke",True
NA1_5158176556,"DrMundo,Rengar,Malzahar,KogMaw,Nami","Gnar,Teemo,Naafiri,Ashe,Xerath",True
NA1_5134960822,"Gwen,LeeSin,Ahri,Jhin,Nasus","Urgot,Graves,Swain,Caitlyn,Nami",False
NA1_5164425043,"Yone,Ambessa,Leblanc,Caitlyn,Nunu","Akshan,Graves,Kassadin,Jhin,Thresh",False
NA1_5147081608,"Yone,Kindred,Heimerdinger,Jinx,Nami","Sett,Vi,Annie,Twitch,Lulu",False
NA1_5113037726,"Singed,RekSai,Yasuo,Sett,Samira","Illaoi,XinZhao,Vladimir,KogMaw,Zilean",False
NA1_5176890571,"Renekton,Rammus,Xerath,Caitlyn,Seraphine","Riven,Kayn,Lux,KogMaw,Karma",False
NA1_5125120213,"Nasus,Shaco,Malzahar,Smolder,Thresh","Urgot,Kayn,Syndra,Vayne,Nautilus",False
NA1_5131089667,"Yorick,Chogath,AurelionSol,MissFortune,Nautilus","TahmKench,Kayn,Hwei,Ashe,Braum",False
NA1_5164382647,"Camille,Rengar,Aurora,Ezreal,Seraphine","Mordekaiser,Viego,Leblanc,Smolder,Morgana",False
NA1_5109344649,"Smolder,Diana,Zed,Kaisa,Nami","Jayce,Nunu,Yasuo,KogMaw,Veigar",False
NA1_5010799394,"Mordekaiser,XinZhao,TwistedFate,Jhin,Karma","Olaf,Nocturne,Orianna,KogMaw,Ashe",False
NA1_5160735330,"Gangplank,Volibear,Annie,Jinx,Senna","Tryndamere,Gwen,Talon,Jhin,Ahri",False
NA1_5159878823,"Gangplank,Udyr,Kassadin,Draven,Leona","Smolder,LeeSin,Yone,Jhin,Morgana",True
NA1_5177061635,"Malphite,Kayn,Galio,Jhin,Lulu","Irelia,LeeSin,Naafiri,AurelionSol,Xerath",False
NA1_5169081939,"Gragas,Karthus,Azir,Caitlyn,Braum","Trundle,DrMundo,Lissandra,Vayne,Morgana",False
NA1_5149405902,"Malphite,Shyvana,Velkoz,Nilah,Poppy","Kayle,MasterYi,Swain,Jhin,Pyke",False
NA1_5169906027,"Illaoi,Graves,Leblanc,Jinx,Pyke","TahmKench,Sejuani,Tristana,Kaisa,Elise",False
NA1_5128457776,"Aatrox,Lillia,Yone,Samira,Thresh","Poppy,Elise,Lissandra,Caitlyn,Lulu",False
NA1_5145627024,"DrMundo,Khazix,Chogath,Jinx,Velkoz","Trundle,Hecarim,Ziggs,Caitlyn,Senna",True
NA1_5144867366,"DrMundo,Zeri,Ezreal,Lissandra,Morgana","Smolder,Shyvana,Yasuo,Kaisa,Nautilus",False
NA1_5174495380,"Mordekaiser,LeeSin,Xerath,Jhin,TahmKench","Trundle,Rammus,Katarina,Lucian,Braum",True
NA1_5148506007,"Yorick,Shyvana,Corki,Cassiopeia,Neeko","Warwick,Viego,Hwei,Ashe,Seraphine",False
NA1_5133552986,"Nasus,Nocturne,Ahri,Jhin,Senna","Jayce,XinZhao,Sylas,Smolder,Seraphine",True
NA1_5155099985,"Olaf,Karthus,Yone,Jhin,Zyra","Jax,Skarner,Corki,Chogath,Morgana",False
NA1_5151506311,"Ambessa,Diana,Vladimir,Sivir,Thresh","Irelia,Nocturne,Syndra,Samira,Renata",False
NA1_5153852114,"Yorick,MonkeyKing,Hwei,Ezreal,Karma","Gragas,Naafiri,Fizz,Kaisa,Thresh",True
NA1_5065279491,"Aurora,Nilah,Ornn,Nami,Diana","Nautilus,Samira,Veigar,Volibear,Gangplank",True
NA1_5174578740,"Warwick,Viego,Yasuo,Ezreal,Velkoz","Aatrox,Pantheon,Gragas,Jinx,Nautilus",True
NA1_5165318273,"Chogath,Zed,Aurora,Seraphine,Senna","Lillia,Ivern,Naafiri,Jinx,Nami",True
NA1_5139385235,"Nasus,Briar,Syndra,KogMaw,Poppy","FiddleSticks,Shaco,Yone,MissFortune,Bard",True
NA1_5133545945,"Rumble,Diana,Yone,Kaisa,Rell","Smolder,Gwen,Ahri,Jinx,Zilean",True
NA1_5138856572,"Shen,Viego,Akali,Twitch,Veigar","Chogath,Nocturne,Kassadin,Jhin,Seraphine",False
NA1_5149710148,"Annie,Skarner,Galio,Caitlyn,Milio","Kayn,JarvanIV,Orianna,Ashe,Maokai",True
NA1_5165812444,"Shen,Belveth,Kassadin,Swain,Pyke","Kayle,MasterYi,Malzahar,Varus,Lulu",False
NA1_5111546463,"Zac,Warwick,Yone,Twitch,Lulu","Nasus,Graves,Orianna,KogMaw,Milio",True
NA1_4885469200,"Brand,Udyr,Qiyana,Kaisa,Rakan","Illaoi,JarvanIV,Zed,MissFortune,Nami",False
NA1_5141588068,"Jayce,Viego,Vladimir,Samira,Lux","Ornn,Khazix,Qiyana,Ashe,Nautilus",True
NA1_5176752611,"Belveth,Udyr,Diana,Xayah,Alistar","Mordekaiser,Amumu,Fizz,Caitlyn,Poppy",True
NA1_5154211046,"Zac,MasterYi,Talon,Caitlyn,Blitzcrank","Poppy,Volibear,Irelia,Swain,Brand",False
NA1_5092552276,"TahmKench,Amumu,Kassadin,Twitch,Braum","Trundle,LeeSin,Ahri,MissFortune,Milio",True
NA1_5159095074,"Teemo,LeeSin,Jayce,Jinx,Shaco","Ambessa,XinZhao,Zoe,Velkoz,Seraphine",True
NA1_5163574288,"Volibear,Brand,Lux,Samira,Senna","Sett,Warwick,Xerath,Corki,Poppy",False
NA1_5176976217,"Malphite,Kayn,Orianna,Xayah,Sona","Darius,Kindred,Yasuo,Jhin,Janna",True
NA1_5142570664,"Fiora,Diana,Sylas,Caitlyn,Milio","Camille,Evelynn,Aurora,Jinx,Hwei",True
NA1_5174119038,"Mordekaiser,Ekko,Viktor,MissFortune,Bard","Trundle,Udyr,Zed,Caitlyn,Lulu",True
NA1_5132312583,"Sett,Chogath,Vex,Caitlyn,Velkoz","Darius,Udyr,Lissandra,Syndra,MissFortune",False
NA1_5162020683,"DrMundo,Vi,Yone,Smolder,Karma","Shen,Viego,Yasuo,Corki,Nautilus",True
NA1_4897379293,"Aatrox,XinZhao,Lux,Varus,Seraphine","Udyr,Belveth,MissFortune,Twitch,Maokai",True
NA1_5066819828,"Malphite,Nami,Rengar,Yasuo,Hwei","Teemo,MasterYi,Pyke,Vayne,Brand",True
NA1_5170808766,"Smolder,Trundle,Naafiri,Swain,TahmKench","Nautilus,Morgana,Qiyana,Draven,Velkoz",True
NA1_5177085504,"Malphite,Belveth,Anivia,Caitlyn,Lux","Trundle,Volibear,TwistedFate,Ezreal,Velkoz",True
NA1_5174397499,"Urgot,Kayn,Lux,Seraphine,Swain","Gragas,Nasus,Diana,Caitlyn,Nautilus",True
NA1_5168751764,"Gnar,Shyvana,Swain,Jinx,Thresh","TahmKench,Diana,Yone,Ashe,Elise",False
NA1_5171680312,"Nasus,Belveth,Vex,Caitlyn,Thresh","Chogath,Vi,Malzahar,Sivir,Zyra",False
NA1_5166633532,"Mordekaiser,Viego,TwistedFate,Xayah,Nautilus","Kled,FiddleSticks,Sylas,Kaisa,Lulu",True
NA1_5165620622,"Maokai,MasterYi,Malzahar,Jhin,Soraka","Mordekaiser,Graves,Swain,Varus,TahmKench",True
NA1_5130215950,"DrMundo,Udyr,Fizz,Tristana,Pyke","Volibear,Nocturne,Akali,Kaisa,Rell",True
NA1_5166843449,"Ambessa,Diana,Syndra,MissFortune,Pyke","Jayce,Veigar,Viego,Kaisa,Thresh",False
NA1_5022830624,"Urgot,Amumu,Yasuo,Jhin,Seraphine","Garen,Lillia,Viktor,Jinx,Milio",True
NA1_5101037181,"Yorick,LeeSin,Aurora,Ashe,Lulu","Mordekaiser,Kindred,Irelia,Brand,Chogath",False
NA1_5167536035,"Camille,Nocturne,Naafiri,Brand,TahmKench","Ryze,Skarner,Garen,Hwei,Maokai",True
NA1_5152496478,"Volibear,Shyvana,Syndra,Caitlyn,Senna","Teemo,Warwick,Xerath,Varus,Zilean",False
NA1_5176404597,"Garen,Shaco,Hwei,Lucian,Nami","Mordekaiser,Khazix,Vladimir,Corki,Zac",False
NA1_5148530837,"Jax,Trundle,Diana,Caitlyn,Zyra","Aatrox,Volibear,Leblanc,Corki,Nautilus",False
NA1_5169576945,"Lillia,Diana,Zed,Twitch,Sona","KSante,Hecarim,Ahri,KogMaw,Lulu",True
NA1_5162767153,"Naafiri,Belveth,Vex,Kaisa,Zyra","Camille,Rengar,Ahri,Jinx,Yuumi",True
NA1_5175622359,"Gangplank,Poppy,Katarina,Samira,Lux","Renekton,Shyvana,Corki,Caitlyn,Swain",False
NA1_4986063408,"Fiora,MasterYi,Ryze,MissFortune,Swain","Irelia,RekSai,Lux,Ezreal,Karma",True
NA1_5146484289,"Heimerdinger,Taric,Syndra,Caitlyn,Teemo","Kayle,Vi,AurelionSol,Corki,Pyke",False
NA1_5135805045,"Kayn,Graves,Veigar,Ezreal,Poppy","Yone,Elise,AurelionSol,Aphelios,Ekko",False
NA1_5139444903,"Gnar,Lillia,Viktor,Jinx,Blitzcrank","Singed,Skarner,Vladimir,Garen,Zilean",True
NA1_5171434397,"DrMundo,Shaco,Katarina,Caitlyn,Thresh","Riven,Teemo,Lux,Xayah,Rakan",False
NA1_5157375761,"Akali,Graves,Smolder,Caitlyn,Zilean","KSante,Kayn,Sylas,MissFortune,Karma",False
NA1_5132062577,"Ornn,Warwick,Lux,Kaisa,Nautilus","Urgot,Lillia,Malzahar,Xayah,Rell",True
NA1_5134057778,"Sett,Ekko,Pyke,Kaisa,Rell","Lillia,MasterYi,Maokai,Ezreal,Yuumi",True
NA1_5142520342,"Renekton,Nocturne,Ahri,Kaisa,Thresh","KSante,Skarner,Lux,MissFortune,Sona",True
NA1_5038901354,"Pantheon,Darius,Corki,Caitlyn,Seraphine","Garen,Hecarim,Tristana,Kaisa,Yuumi",True
NA1_5175538545,"Darius,Viego,Xerath,Caitlyn,Shaco","Garen,Warwick,Ahri,Ashe,Velkoz",False
NA1_4766346657,"Sett,Ivern,Leblanc,Ezreal,Soraka","Heimerdinger,Zyra,Talon,Ashe,Xerath",True
NA1_5164996097,"Mordekaiser,Nunu,Viktor,Samira,Swain","Tryndamere,Nocturne,KogMaw,Caitlyn,Zyra",False
NA1_5098091628,"Darius,Lillia,Leblanc,Caitlyn,Blitzcrank","Aatrox,Khazix,Galio,Twitch,Morgana",False
NA1_5133747887,"Gwen,Kayn,Veigar,Ashe,Thresh","Gragas,Viego,Ryze,Tristana,Braum",True
NA1_5152959348,"Fiora,Mordekaiser,Karma,Aphelios,Maokai","Yone,Warwick,Kassadin,Xayah,Blitzcrank",True
NA1_5172032137,"Yorick,Kayn,Akali,Aphelios,TahmKench","Sett,MonkeyKing,Yone,Caitlyn,Milio",True
NA1_5177341265,"Singed,XinZhao,Yone,Jhin,Nautilus","KSante,LeeSin,Vladimir,Smolder,Karma",True
NA1_5169868584,"Gragas,Nocturne,Graves,Zeri,Zilean","Shen,Hecarim,Swain,Lux,Vex",True
NA1_5165547053,"Gnar,Nidalee,Viktor,Kaisa,Blitzcrank","Chogath,Briar,Talon,Caitlyn,Lux",False
NA1_4746243889,"MonkeyKing,Lillia,Zed,Ashe,Zyra","Aatrox,Nunu,Ahri,MissFortune,Shen",True
NA1_5144156202,"Jax,Diana,Qiyana,Jhin,Yuumi","Tryndamere,MasterYi,Galio,Kaisa,Senna",True
NA1_5123868027,"Darius,Kayn,Ahri,Vayne,Janna","Gwen,Briar,Hwei,Kaisa,Alistar",False
NA1_5150735010,"Ornn,Graves,Lux,Ashe,Renata","Kayle,Warwick,Irelia,Hwei,Nami",False
NA1_5173471760,"Gnar,Kindred,Pyke,Brand,Maokai","Yone,Ezreal,Kassadin,Draven,Soraka",True
NA1_5172006810,"Gangplank,Brand,DrMundo,Jinx,Soraka","KSante,Chogath,Veigar,Smolder,Pantheon",True
NA1_5145562666,"Sylas,Ekko,Qiyana,Jinx,Darius","Gnar,Briar,Yone,Xayah,Senna",False
NA1_5119796894,"Yorick,Ekko,Galio,Jinx,Lulu","Chogath,Belveth,Leblanc,Kaisa,Senna",False
NA1_5157476153,"Pantheon,Shaco,Brand,Lucian,Renata","Darius,Graves,Orianna,Caitlyn,Senna",False
NA1_5162019776,"Swain,Kindred,Aurora,Zeri,Nami","DrMundo,Graves,TwistedFate,Caitlyn,Velkoz",False
NA1_4977142571,"Jax,RekSai,Garen,Smolder,Senna","Nasus,Nunu,Xerath,Zeri,Amumu",False
NA1_4842694161,"Garen,Maokai,Yone,Twitch,Sona","Udyr,Yuumi,Vladimir,Xayah,Nasus",True
NA1_5144474770,"Urgot,Kindred,Vladimir,Veigar,Blitzcrank","KSante,Neeko,KogMaw,Kaisa,Morgana",True
NA1_5124985960,"Darius,Zac,Sylas,Varus,Pyke","Nasus,Udyr,Malzahar,Jhin,Xerath",True
NA1_5123669459,"Fiora,Amumu,Leblanc,Kaisa,Thresh","Sett,Trundle,Aurora,KogMaw,Lux",True
NA1_4973053756,"Ornn,Viego,Lux,Samira,Swain","Sett,Brand,Naafiri,Jhin,Braum",False
NA1_5153692604,"Chogath,Lillia,Akshan,Caitlyn,Bard","MonkeyKing,Neeko,KogMaw,Jhin,Karma",False
NA1_5154836730,"Mordekaiser,Trundle,Irelia,Kaisa,Janna","Volibear,Warwick,Varus,Samira,Nautilus",True
NA1_5177102311,"Ryze,Briar,Vladimir,Veigar,Seraphine","Jayce,Kayn,TwistedFate,MissFortune,Pyke",True
NA1_5177238682,"Fiora,Graves,Galio,Ezreal,Shaco","Nasus,Gragas,Vex,Caitlyn,Lux",False
NA1_5170139403,"Riven,Teemo,Hwei,Caitlyn,Morgana","Gnar,Shyvana,Ahri,Varus,Seraphine",False
NA1_5122316213,"Gnar,RekSai,Akali,Hwei,Xerath","Ornn,JarvanIV,Katarina,Jhin,Zyra",True
NA1_5167840727,"Rumble,Vi,Hwei,Caitlyn,Braum","Vayne,Talon,Galio,Brand,Pyke",True
NA1_5168921502,"XinZhao,Elise,Akali,KogMaw,TahmKench","DrMundo,Kayn,Vladimir,Caitlyn,Karma",False
NA1_5161603660,"Mordekaiser,Kayn,Veigar,Caitlyn,Sona","Shen,Teemo,Sylas,Vayne,Thresh",True
NA1_5172337692,"Pantheon,MasterYi,Malzahar,Zeri,Blitzcrank","Poppy,Elise,Yasuo,Tristana,Nautilus",True
NA1_5141157318,"DrMundo,Kayn,AurelionSol,Jhin,Janna","Garen,Udyr,Velkoz,KogMaw,Bard",False
NA1_5162319245,"Mordekaiser,Kayn,Lux,MissFortune,Zilean","Jayce,Teemo,Sylas,Kaisa,Braum",False
NA1_5157526863,"Yone,Brand,Qiyana,Jhin,Lux","Renekton,JarvanIV,Galio,Jinx,Swain",True
NA1_5174083373,"Yorick,Volibear,Quinn,Caitlyn,Lux","Maokai,MasterYi,Aurora,Jinx,Soraka",True
NA1_5121937434,"Pantheon,JarvanIV,Ahri,Caitlyn,Leona","Sion,Skarner,Annie,Jhin,Poppy",False
NA1_5172296218,"DrMundo,Shyvana,Yone,Ezreal,Thresh","Darius,Khazix,Zac,Ashe,Senna",True
NA1_5176760299,"Irelia,FiddleSticks,Hwei,Ezreal,Taric","Heimerdinger,Hecarim,Sivir,Caitlyn,Nautilus",True
NA1_5151462324,"Camille,Teemo,Ahri,Aphelios,Alistar","Udyr,Zac,Fizz,Xayah,Thresh",False
NA1_5163182133,"Ambessa,Nidalee,Lux,Caitlyn,Morgana","Ornn,Ekko,Yasuo,Sivir,Yuumi",True
NA1_5123673668,"Gnar,Pantheon,TahmKench,Senna,Galio","Mordekaiser,Nidalee,Yasuo,Aphelios,Seraphine",False
NA1_5132549187,"KSante,JarvanIV,Pantheon,Seraphine,Senna","Shen,Kayn,Xerath,Ezreal,Velkoz",False
NA1_5175529003,"Kennen,Kayn,Ekko,Caitlyn,Swain","Sion,JarvanIV,AurelionSol,Jinx,Zyra",True
NA1_5139892353,"Jax,Diana,Malzahar,Caitlyn,Pantheon","Teemo,Kayn,Smolder,Seraphine,Senna",True
NA1_5148828288,"Ambessa,Karthus,TahmKench,Nilah,Taric","Garen,Warwick,Yasuo,Kaisa,Thresh",True
NA1_5174802253,"Yorick,Kayn,Swain,Jinx,Renata","Poppy,Viego,Ryze,Draven,Nautilus",True
NA1_5128041825,"Fiora,Diana,Yasuo,Jhin,Heimerdinger","Poppy,Brand,Vex,Kalista,Senna",False
NA1_5172880908,"Kled,Vi,TwistedFate,Caitlyn,Lux","Swain,Rengar,Akali,Jinx,Poppy",True
NA1_5127079676,"Sion,Graves,Zoe,Katarina,Senna","Yone,Khazix,Vladimir,Caitlyn,Milio",True
NA1_5175884620,"Yorick,Diana,Kassadin,Jhin,Neeko","Ornn,Ekko,Malzahar,Caitlyn,Morgana",True
NA1_5171884293,"Illaoi,Kayn,Xerath,Jhin,Blitzcrank","Gnar,DrMundo,Hwei,Corki,Lux",False
NA1_5165124928,"Ambessa,Graves,Yone,Caitlyn,Karma","Renekton,Sejuani,Ashe,Lissandra,Janna",False
NA1_5172342120,"Aurora,Belveth,Swain,Kaisa,Lulu","Ambessa,Teemo,Zed,Vayne,TahmKench",True
NA1_5168573552,"Yone,Diana,Fizz,Tristana,Lux","Teemo,Graves,Malzahar,Jhin,Morgana",True
NA1_5030709598,"Renekton,Diana,LeeSin,Sivir,Zilean","Sett,Nocturne,Lux,Vayne,Thresh",False
NA1_5116955374,"Mordekaiser,Shyvana,Smolder,Jinx,Nami","Vladimir,Vi,Galio,Aphelios,Thresh",True
NA1_5175064365,"Sett,Kindred,Vex,Jhin,Nami","Riven,MasterYi,Veigar,Caitlyn,Soraka",False
NA1_5170539719,"Kled,Lillia,Vladimir,Jinx,Senna","Poppy,Evelynn,Kassadin,Vayne,Lulu",False
NA1_5114548294,"Shen,Kayn,Diana,Jinx,Leona","Kled,JarvanIV,Taliyah,MissFortune,Neeko",True
NA1_5165614018,"Illaoi,Graves,Ekko,Velkoz,Lux","Gnar,Skarner,Yone,Ashe,Lulu",False
NA1_5174619944,"Renekton,Gragas,Naafiri,Vayne,Pyke","Ambessa,Warwick,Aurora,Galio,Rammus",True
NA1_5166884984,"Jax,Diana,Galio,Ezreal,Seraphine","Nasus,Udyr,Yone,Tristana,Maokai",True
NA1_5171430039,"Garen,JarvanIV,Galio,Lucian,Thresh","Malzahar,Ivern,Naafiri,Corki,Braum",False
NA1_5141589194,"Garen,Kayn,Brand,Caitlyn,Nautilus","Jax,Vi,Heimerdinger,Ezreal,Poppy",True
NA1_5108025944,"Riven,Nocturne,Sylas,Kalista,Nami","Nautilus,Graves,Ahri,Jhin,Milio",True
NA1_5162795738,"Akali,Vi,Gragas,Jhin,Rakan","Sett,Viego,Aurora,Ashe,Blitzcrank",False
NA1_5121674370,"Teemo,Volibear,Zoe,Ezreal,Leona","Vayne,Udyr,Viktor,Caitlyn,Nautilus",True
NA1_5173915723,"Teemo,Udyr,Malzahar,Vayne,Karma","Volibear,Vi,Orianna,Ezreal,Nami",True
NA1_5100737335,"Poppy,Nidalee,Smolder,Ezreal,Soraka","Darius,XinZhao,Annie,Twitch,Pyke",False
NA1_5110016513,"Renekton,Viego,Malzahar,Ashe,Zyra","Chogath,Evelynn,Lux,Kaisa,Senna",True
NA1_5165958921,"Camille,Briar,Hwei,Jhin,Thresh","Ambessa,Kayn,Galio,Caitlyn,Pantheon",True
NA1_5176036784,"Nasus,Belveth,Akali,Corki,Nami","Gangplank,Kindred,Malzahar,Samira,Karthus",True
NA1_5161427890,"Smolder,Kayn,Syndra,Jhin,Galio","Trundle,Brand,Yone,Lucian,Swain",True
NA1_5124684645,"Ornn,Graves,Diana,Jhin,Milio","Rumble,Vi,Cassiopeia,MissFortune,Zyra",True
NA1_5171380887,"Nasus,Udyr,Vex,Ashe,Alistar","Garen,Graves,Cassiopeia,Jinx,TahmKench",False
NA1_5142792342,"Jax,LeeSin,Vex,Caitlyn,Lux","Illaoi,Teemo,Orianna,Samira,Pyke",False
NA1_5169574361,"Fiora,Vi,Hwei,Caitlyn,Leona","Chogath,Kayn,Ekko,Vayne,Seraphine",False
NA1_5175640131,"Irelia,Graves,Smolder,Caitlyn,Pyke","Malphite,JarvanIV,Ambessa,Ashe,Lux",False
NA1_5176417356,"Yone,Diana,Ahri,Twitch,Leona","Garen,Lillia,Sion,Varus,Zilean",True
NA1_5175997857,"Illaoi,Khazix,Vladimir,Ezreal,Braum","Shen,Amumu,Fizz,Caitlyn,Zyra",True
NA1_5118564123,"Lux,Brand,Naafiri,Tristana,Lulu","Aatrox,RekSai,Syndra,Caitlyn,Seraphine",True
NA1_5135724289,"Sett,Udyr,Yasuo,Kaisa,Teemo","Malphite,Kayn,Syndra,Ashe,Lulu",True
NA1_4825466156,"Gangplank,Rammus,Velkoz,Aphelios,Rell","Vladimir,Nocturne,Yone,Swain,Blitzcrank",False
NA1_5175121838,"Quinn,Amumu,Malzahar,Jhin,Pyke","Malphite,MonkeyKing,Diana,Aphelios,Nautilus",True
NA1_5144616371,"Shen,Volibear,Sylas,Smolder,Senna","Ryze,Viego,Pantheon,MissFortune,Rell",True
NA1_5000293322,"Malphite,Ivern,Vex,Jhin,Nautilus","Yasuo,LeeSin,Malzahar,Vayne,Lux",True
NA1_5160076959,"Riven,LeeSin,Talon,Xayah,Zyra","Jax,Teemo,Orianna,Jhin,Lux",False
NA1_5133322385,"Jax,Nidalee,Malzahar,Lucian,Nami","Illaoi,Lillia,Veigar,Ezreal,Soraka",True
NA1_5158377046,"Sett,Teemo,Riven,Ashe,Morgana","Gragas,XinZhao,Katarina,Draven,Leona",True
NA1_5059804002,"Gwen,Caitlyn,Taliyah,Janna,Aurora","Rell,Lillia,Irelia,Kaisa,Syndra",False
NA1_5135725645,"Malphite,Kayn,Fizz,Samira,Shaco","Jax,Diana,Galio,Yasuo,Thresh",False
NA1_5164706793,"Chogath,Amumu,Smolder,Jinx,Braum","Teemo,JarvanIV,Orianna,Hwei,Blitzcrank",True
NA1_5091319927,"Aatrox,Diana,Malzahar,MissFortune,TahmKench","Tryndamere,Lillia,Leblanc,Caitlyn,Senna",True
NA1_5176257456,"Jayce,Ekko,Viktor,Ezreal,Zyra","Ambessa,Elise,Akali,Xayah,Pyke",False
NA1_5155987319,"DrMundo,Ambessa,Zed,KogMaw,Morgana","Jax,Kayn,Lux,Vayne,Lulu",False
NA1_5140768006,"Vayne,Shyvana,Nunu,TwistedFate,Pantheon","Olaf,Brand,Corki,Aphelios,Neeko",True
NA1_5119888551,"Kennen,Mordekaiser,AurelionSol,Ashe,Nami","Shen,JarvanIV,Velkoz,Caitlyn,Lux",True
